app_id,is_free,,,
346470,0,,,
346490,0,,,
346500,0,,,
346510,0,,,
346550,0,,,
346560,0,,,
346630,0,,,
346640,1,,,
346650,0,,,
346670,0,,,
346690,1,,,
346730,0,,,
346750,1,,,
346760,0,,,
346770,0,,,
346780,0,,,
346810,0,,,
346820,0,,,
346830,0,,,
346850,1,,,
346900,1,,,
346920,0,,,
346940,0,,,
346950,0,,,
346970,0,,,
347000,0,,,
347010,1,,,
347040,0,,,
347050,0,,,
347060,0,,,
347120,1,,,
347160,0,,,
347170,0,,,
347230,0,,,
347240,0,,,
347250,0,,,
347260,0,,,
347270,0,,,
347280,0,,,
347290,0,,,
347330,0,,,
347400,0,,,
347430,0,,,
347440,0,,,
347460,0,,,
347470,0,,,
347480,0,,,
347520,0,,,
347530,0,,,
347560,0,,,
347580,0,,,
347590,0,,,
347600,0,,,
347610,0,,,
347620,0,,,
347630,0,,,
347660,0,,,
347670,0,,,
347680,1,,,
347690,0,,,
347700,0,,,
347710,0,,,
347720,0,,,
347730,0,,,
347780,1,,,
347790,0,,,
347800,0,,,
347820,0,,,
347830,0,,,
347910,1,,,
347920,1,,,
347930,0,,,
347940,0,,,
347950,1,,,
348000,0,,,
348010,1,,,
348110,1,,,
348160,0,,,
348180,0,,,
348200,0,,,
348240,0,,,
348250,1,,,
348270,0,,,
348280,0,,,
348290,0,,,
348300,0,,,
348320,1,,,
348340,0,,,
348360,0,,,
348380,0,,,
348400,0,,,
348430,0,,,
348440,0,,,
348450,0,,,
348460,0,,,
348470,0,,,
348510,0,,,
348540,0,,,
348550,0,,,
348570,0,,,
348580,0,,,
348610,1,,,
348620,1,,,
348650,0,,,
348670,0,,,
348700,1,,,
348730,0,,,
348740,0,,,
348790,0,,,
348800,1,,,
348810,0,,,
348840,1,,,
348860,1,,,
348870,0,,,
348910,0,,,
348920,1,,,
348930,0,,,
348950,0,,,
348960,0,,,
348980,0,,,
349020,0,,,
349040,0,,,
349060,0,,,
349100,0,,,
349140,0,,,
349150,0,,,
349190,0,,,
349220,0,,,
349240,0,,,
349250,0,,,
349260,0,,,
349270,0,,,
349280,0,,,
349300,0,,,
349320,0,,,
349440,0,,,
349450,0,,,
349460,0,,,
349470,0,,,
349500,0,,,
349510,1,,,
349520,1,,,
349530,0,,,
349540,1,,,
349550,0,,,
349560,1,,,
349620,1,,,
349650,0,,,
349670,0,,,
349680,0,,,
349690,0,,,
349710,0,,,
349730,0,,,
349760,0,,,
349780,0,,,
349790,0,,,
349800,1,,,
349840,1,,,
349950,0,,,
349980,0,,,
350000,0,,,
350010,0,,,
350050,0,,,
350070,0,,,
350080,0,,,
350090,0,,,
350110,0,,,
350140,0,,,
350200,0,,,
350210,0,,,
350230,1,,,
350310,0,,,
350330,0,,,
350380,0,,,
350400,1,,,
350480,0,,,
350490,1,,,
350500,0,,,
350530,0,,,
350550,0,,,
350600,0,,,
350610,0,,,
350620,0,,,
350630,0,,,
350640,0,,,
350660,0,,,
350700,1,,,
350720,1,,,
350740,0,,,
350770,0,,,
350780,0,,,
350800,0,,,
350810,0,,,
350870,1,,,
350880,0,,,
350910,0,,,
350970,0,,,
350990,1,,,
351020,1,,,
351030,1,,,
351050,0,,,
351060,0,,,
351080,0,,,
351090,0,,,
351100,0,,,
351140,1,,,
351150,0,,,
351160,0,,,
351170,0,,,
351220,0,,,
351230,0,,,
351240,0,,,
351250,0,,,
351270,1,,,
351290,0,,,
351300,0,,,
351320,0,,,
351330,0,,,
351340,0,,,
351400,0,,,
351410,1,,,
351420,0,,,
351450,0,,,
351470,1,,,
351480,0,,,
351490,0,,,
351510,0,,,
351540,1,,,
351630,0,,,
351640,1,,,
351690,0,,,
351700,0,,,
351710,0,,,
351720,0,,,
351730,0,,,
351790,1,,,
351800,1,,,
351810,0,,,
351820,0,,,
351860,0,,,
351870,0,,,
351900,0,,,
351910,0,,,
351920,0,,,
351940,0,,,
351970,0,,,
352010,0,,,
352030,0,,,
352050,0,,,
352070,0,,,
352120,0,,,
352130,0,,,
352140,0,,,
352160,1,,,
352170,0,,,
352190,0,,,
352210,0,,,
352220,0,,,
352240,1,,,
352280,0,,,
352290,0,,,
352310,0,,,
352360,0,,,
352370,0,,,
352400,0,,,
352430,0,,,
352440,0,,,
352450,0,,,
352520,0,,,
352530,0,,,
352550,0,,,
352580,0,,,
352610,0,,,
352620,0,,,
352640,0,,,
352700,1,,,
352720,0,,,
352740,0,,,
352750,0,,,
352760,0,,,
352780,0,,,
352790,0,,,
352810,0,,,
352850,0,,,
352890,0,,,
352900,0,,,
352950,0,,,
352960,0,,,
353020,1,,,
353070,0,,,
353080,0,,,
353090,0,,,
353110,0,,,
353190,0,,,
353240,1,,,
353260,1,,,
353270,0,,,
353280,0,,,
353300,0,,,
353320,1,,,
353330,0,,,
353340,0,,,
353360,1,,,
353380,0,,,
353540,0,,,
353550,0,,,
353560,0,,,
353580,0,,,
353600,0,,,
353610,0,,,
353630,0,,,
353640,0,,,
353700,0,,,
353790,0,,,
353890,0,,,
353940,0,,,
353980,0,,,
353990,0,,,
354030,0,,,
354040,0,,,
354050,0,,,
354110,1,,,
354130,1,,,
354140,0,,,
354160,0,,,
354180,0,,,
354200,1,,,
354230,0,,,
354240,0,,,
354280,0,,,
354290,1,,,
354310,0,,,
354320,1,,,
354380,0,,,
354400,0,,,
354430,0,,,
354560,0,,,
354600,0,,,
354620,0,,,
354680,0,,,
354690,0,,,
354720,0,,,
354730,0,,,
354740,0,,,
354770,0,,,
354780,0,,,
354810,0,,,
354820,0,,,
354860,0,,,
354920,0,,,
354930,0,,,
354950,0,,,
354960,0,,,
354970,0,,,
355010,0,,,
355020,0,,,
355050,0,,,
355060,0,,,
355070,1,,,
355080,1,,,
355090,0,,,
355100,0,,,
355130,0,,,
355140,0,,,
355150,0,,,
355170,0,,,
355180,1,,,
355190,0,,,
355230,1,,,
355240,0,,,
355250,0,,,
355270,0,,,
355280,1,,,
355310,0,,,
355350,0,,,
355370,0,,,
355380,0,,,
355400,0,,,
355410,0,,,
355420,0,,,
355430,0,,,
355460,0,,,
355490,0,,,
355500,1,,,
355510,0,,,
355520,0,,,
355530,0,,,
355550,1,,,
355560,0,,,
355570,0,,,
355630,0,,,
355650,0,,,
355660,1,,,
355670,0,,,
355680,0,,,
355690,0,,,
355750,0,,,
355760,0,,,
355790,0,,,
355800,0,,,
355810,0,,,
355820,0,,,
355860,0,,,
355870,1,,,
355910,0,,,
355920,0,,,
355970,0,,,
355980,0,,,
356000,0,,,
356010,1,,,
356030,0,,,
356040,0,,,
356070,0,,,
356090,0,,,
356100,0,,,
356110,0,,,
356130,1,,,
356160,0,,,
356170,0,,,
356180,0,,,
356190,0,,,
356210,0,,,
356250,0,,,
356260,0,,,
356270,0,,,
356280,0,,,
356290,0,,,
356310,1,,,
356370,0,,,
356380,0,,,
356390,0,,,
356400,0,,,
356420,1,,,
356430,0,,,
356450,0,,,
356460,0,,,
356500,0,,,
356510,0,,,
356520,1,,,
356530,0,,,
356540,0,,,
356550,0,,,
356560,0,,,
356570,0,,,
356580,0,,,
356650,0,,,
356670,1,,,
356710,0,,,
356730,0,,,
356770,0,,,
356790,0,,,
356800,0,,,
356810,1,,,
356820,0,,,
356860,1,,,
356870,0,,,
356880,0,,,
356890,0,,,
356910,0,,,
357030,0,,,
357070,0,,,
357120,0,,,
357190,0,,,
357200,0,,,
357280,0,,,
357290,0,,,
357300,0,,,
357310,0,,,
357320,0,,,
357330,0,,,
357340,0,,,
357370,1,,,
357480,0,,,
357490,0,,,
357500,1,,,
357600,0,,,
357650,0,,,
357670,0,,,
357690,0,,,
357700,0,,,
357720,0,,,
357750,0,,,
357780,0,,,
357830,1,,,
357840,0,,,
357890,0,,,
357900,0,,,
357910,0,,,
357920,0,,,
357930,0,,,
357940,0,,,
358000,0,,,
358010,1,,,
358030,0,,,
358070,0,,,
358080,0,,,
358090,0,,,
358130,0,,,
358190,0,,,
358200,0,,,
358210,0,,,
358220,0,,,
358230,0,,,
358250,0,,,
358260,0,,,
358270,1,,,
358290,0,,,
358300,0,,,
358310,0,,,
358320,0,,,
358340,0,,,
358350,0,,,
358360,0,,,
358380,0,,,
358390,1,,,
358400,0,,,
358410,0,,,
358650,0,,,
358700,0,,,
358750,0,,,
358760,0,,,
358770,0,,,
358780,1,,,
358810,0,,,
358830,0,,,
358840,0,,,
358920,0,,,
358930,0,,,
358960,0,,,
359040,0,,,
359050,0,,,
359060,0,,,
359070,0,,,
359090,0,,,
359100,0,,,
359110,1,,,
359140,0,,,
359160,0,,,
359190,0,,,
359220,0,,,
359230,0,,,
359250,0,,,
359260,0,,,
359280,0,,,
359300,0,,,
359310,0,,,
359320,0,,,
359340,1,,,
359350,0,,,
359370,0,,,
359390,0,,,
359400,0,,,
359420,0,,,
359440,0,,,
359510,0,,,
359550,0,,,
359560,0,,,
359580,0,,,
359600,0,,,
359610,0,,,
359620,0,,,
359630,0,,,
359650,0,,,
359670,0,,,
359800,1,,,
359810,0,,,
359840,0,,,
359870,0,,,
359900,0,,,
359920,0,,,
359940,0,,,
359960,0,,,
359970,0,,,
359980,1,,,
360010,0,,,
360030,0,,,
360040,0,,,
360150,0,,,
360170,0,,,
360250,1,,,
360380,0,,,
360390,0,,,
360400,0,,,
360430,0,,,
360450,0,,,
360510,0,,,
360520,0,,,
360530,0,,,
360550,0,,,
360560,1,,,
360580,0,,,
360600,0,,,
360620,1,,,
360640,0,,,
360650,0,,,
360680,0,,,
360720,0,,,
360730,1,,,
360740,0,,,
360830,0,,,
360840,0,,,
360870,1,,,
360880,0,,,
360890,0,,,
360940,0,,,
360970,0,,,
360990,0,,,
361020,0,,,
361040,0,,,
361070,1,,,
361100,0,,,
361110,0,,,
361130,0,,,
361160,0,,,
361190,0,,,
361200,0,,,
361230,0,,,
361250,0,,,
361280,0,,,
361300,0,,,
361320,0,,,
361330,0,,,
361350,0,,,
361360,0,,,
361380,0,,,
361420,0,,,
361430,0,,,
361550,0,,,
361560,0,,,
361600,0,,,
361620,0,,,
361630,1,,,
361670,0,,,
361680,0,,,
361690,0,,,
361790,0,,,
361830,0,,,
361850,0,,,
361890,0,,,
361930,0,,,
361950,0,,,
361970,0,,,
361990,0,,,
362020,0,,,
362030,0,,,
362050,1,,,
362090,0,,,
362130,0,,,
362140,0,,,
362150,0,,,
362160,0,,,
362290,0,,,
362310,0,,,
362350,0,,,
362370,0,,,
362380,0,,,
362400,0,,,
362410,0,,,
362490,0,,,
362610,0,,,
362620,0,,,
362660,0,,,
362670,0,,,
362680,0,,,
362710,1,,,
362740,0,,,
362780,0,,,
362790,0,,,
362800,0,,,
362810,0,,,
362830,0,,,
362860,0,,,
362870,0,,,
362890,0,,,
362920,0,,,
362930,0,,,
362940,0,,,
362960,0,,,
363020,0,,,
363050,0,,,
363060,0,,,
363070,0,,,
363090,0,,,
363110,0,,,
363130,0,,,
363150,0,,,
363180,0,,,
363200,0,,,
363220,0,,,
363240,0,,,
363270,0,,,
363330,0,,,
363360,0,,,
363410,0,,,
363420,0,,,
363430,0,,,
363440,0,,,
363460,0,,,
363490,0,,,
363500,0,,,
363510,0,,,
363520,0,,,
363530,0,,,
363580,1,,,
363600,0,,,
363610,0,,,
363620,0,,,
363650,0,,,
363660,0,,,
363670,0,,,
363680,0,,,
363690,1,,,
363740,1,,,
363810,1,,,
363840,0,,,
363860,0,,,
363890,0,,,
363900,0,,,
363920,0,,,
363930,0,,,
363940,0,,,
363950,0,,,
363960,0,,,
363970,1,,,
363980,0,,,
364000,0,,,
364050,0,,,
364060,0,,,
364100,0,,,
364130,0,,,
364190,0,,,
364200,0,,,
364210,0,,,
364230,0,,,
364250,0,,,
364300,0,,,
364350,0,,,
364360,0,,,
364370,0,,,
364380,0,,,
364390,0,,,
364420,0,,,
364450,1,,,
364470,1,,,
364480,0,,,
364500,0,,,
364510,0,,,
364630,0,,,
364640,0,,,
364660,0,,,
364670,0,,,
364690,0,,,
364700,0,,,
364710,0,,,
364720,0,,,
364740,0,,,
364750,0,,,
364770,0,,,
364790,0,,,
364800,0,,,
364810,0,,,
364820,0,,,
364830,1,,,
364850,0,,,
364880,1,,,
364890,0,,,
364900,0,,,
364910,0,,,
364920,1,,,
364930,0,,,
364940,0,,,
364970,0,,,
364980,0,,,
365020,0,,,
365050,1,,,
365060,0,,,
365070,1,,,
365080,0,,,
365090,0,,,
365110,0,,,
365120,0,,,
365140,0,,,
365150,0,,,
365160,0,,,
365210,0,,,
365220,1,,,
365240,0,,,
365260,0,,,
365270,1,,,
365280,0,,,
365290,0,,,
365300,1,,,
365320,0,,,
365330,0,,,
365340,0,,,
365350,0,,,
365360,0,,,
365400,0,,,
365420,0,,,
365430,0,,,
365450,0,,,
365460,0,,,
365480,0,,,
365490,1,,,
365500,0,,,
365510,1,,,
365560,0,,,
365580,0,,,
365590,0,,,
365620,0,,,
365630,1,,,
365660,0,,,
365670,1,,,
365680,0,,,
365730,0,,,
365760,0,,,
365770,0,,,
365800,0,,,
365810,0,,,
365820,0,,,
365850,0,,,
365860,0,,,
365870,0,,,
365880,0,,,
365890,0,,,
365900,0,,,
365960,0,,,
365980,0,,,
366000,0,,,
366010,0,,,
366050,0,,,
366060,0,,,
366090,0,,,
366100,0,,,
366180,0,,,
366210,0,,,
366220,0,,,
366230,0,,,
366240,0,,,
366250,0,,,
366260,0,,,
366270,0,,,
366280,0,,,
366290,0,,,
366320,0,,,
366350,0,,,
366380,0,,,
366410,0,,,
366430,1,,,
366440,0,,,
366480,1,,,
366510,0,,,
366530,1,,,
366550,0,,,
366570,0,,,
366590,0,,,
366610,0,,,
366620,0,,,
366630,1,,,
366640,0,,,
366670,0,,,
366680,1,,,
366690,0,,,
366700,0,,,
366760,0,,,
366780,0,,,
366800,1,,,
366820,1,,,
366870,0,,,
366900,1,,,
366910,0,,,
366920,0,,,
366960,1,,,
366970,0,,,
366990,0,,,
367000,0,,,
367010,0,,,
367020,0,,,
367030,1,,,
367040,0,,,
367050,0,,,
367060,0,,,
367080,0,,,
367110,0,,,
367120,1,,,
367140,0,,,
367160,1,,,
367190,1,,,
367220,0,,,
367240,0,,,
367260,0,,,
367270,0,,,
367300,0,,,
367320,1,,,
367340,0,,,
367350,0,,,
367430,0,,,
367450,0,,,
367500,0,,,
367520,0,,,
367550,0,,,
367570,0,,,
367580,0,,,
367660,0,,,
367670,0,,,
367700,0,,,
367710,0,,,
367780,0,,,
367800,0,,,
367820,0,,,
367990,1,,,
368000,0,,,
368040,0,,,
368050,0,,,
368070,0,,,
368080,0,,,
368140,0,,,
368150,0,,,
368160,0,,,
368180,0,,,
368220,0,,,
368230,1,,,
368250,0,,,
368260,0,,,
368290,1,,,
368310,0,,,
368340,0,,,
368360,0,,,
368370,0,,,
368390,0,,,
368430,0,,,
368450,0,,,
368470,0,,,
368500,0,,,
368570,0,,,
368590,0,,,
368600,0,,,
368610,0,,,
368620,0,,,
368640,0,,,
368650,0,,,
368670,0,,,
368680,0,,,
368690,0,,,
368700,0,,,
368710,0,,,
368730,0,,,
368740,0,,,
368760,0,,,
368770,0,,,
368780,0,,,
368800,0,,,
368830,0,,,
368860,0,,,
368880,0,,,
368890,0,,,
368950,1,,,
368970,0,,,
368990,0,,,
369000,0,,,
369010,1,,,
369030,1,,,
369040,0,English<strong>*</strong><br><strong>*</strong>languages with full audio support,game,
369060,0,,,
369070,0,,,
369080,0,,,
369100,0,,,
369110,0,,,
369120,0,,,
369180,0,,,
369190,0,,,
369230,0,,,
369270,0,,,
369280,0,,,
369290,0,,,
369310,1,,,
369360,0,,,
369370,0,,,
369420,0,,,
369440,0,,,
369460,0,,,
369530,0,,,
369550,0,,,
369560,0,,,
369570,0,,,
369640,0,,,
369700,0,,,
369730,1,,,
369830,0,,,
369840,0,,,
369860,0,,,
369890,0,,,
369990,0,,,
370020,0,,,
370040,0,,,
370050,0,,,
370060,0,,,
370070,1,,,
370080,0,,,
370090,0,,,
370120,0,,,
370130,0,,,
370140,0,,,
370150,0,,,
370170,0,,,
370190,1,,,
370200,0,,,
370210,0,,,
370220,0,,,
370240,0,,,
370270,0,,,
370280,0,,,
370300,0,,,
370310,0,,,
370320,0,,,
370330,0,,,
370350,0,,,
370360,0,,,
370440,1,,,
370460,0,,,
370480,0,,,
370490,0,,,
370510,0,,,
370520,1,,,
370530,1,,,
370540,0,,,
370550,0,,,
370560,0,,,
370570,0,,,
370590,1,,,
370600,0,,,
370620,0,,,
370640,0,,,
370660,0,,,
370670,0,,,
370690,0,,,
370700,0,,,
370710,0,,,
370730,0,,,
370750,0,,,
370770,1,,,
370780,0,,,
370800,1,,,
370870,0,,,
370900,1,,,
370910,0,,,
370920,0,,,
370940,0,,,
370970,0,,,
371000,0,,,
371010,0,,,
371070,1,,,
371100,0,,,
371140,0,,,
371180,0,,,
371190,0,,,
371200,0,,,
371220,0,,,
371280,0,,,
371300,0,,,
371310,0,,,
371320,0,,,
371330,0,,,
371360,0,,,
371370,1,,,
371380,0,,,
371390,0,,,
371400,0,,,
371410,0,,,
371430,0,,,
371450,0,,,
371460,0,,,
371510,0,,,
371520,0,,,
371530,0,,,
371550,0,,,
371570,0,,,
371620,0,,,
371650,0,,,
371660,0,,,
371670,0,,,
371700,0,,,
371710,0,,,
371790,1,,,
371800,1,,,
371850,0,,,
371880,0,,,
371890,0,,,
371900,0,,,
371950,0,,,
371970,0,,,
372000,1,,,
372030,0,,,
372070,1,,,
372080,0,,,
372150,0,,,
372160,0,,,
372180,1,,,
372190,1,,,
372210,0,,,
372250,0,,,
372320,0,,,
372330,0,,,
372340,0,,,
372350,0,,,
372360,0,,,
372380,0,,,
372390,0,,,
372430,0,,,
372480,0,,,
372490,0,,,
372500,1,,,
372540,1,,,
372560,0,,,
372570,0,,,
372590,0,,,
372670,1,,,
372690,0,,,
372700,1,,,
372720,0,,,
372730,1,,,
372740,0,,,
372750,0,,,
372770,0,,,
372780,0,,,
372800,1,,,
372820,1,,,
372830,0,,,
372860,1,,,
372890,0,,,
372930,0,,,
372940,0,,,
372950,0,,,
372960,0,,,
372970,0,,,
372980,0,,,
373000,0,,,
373120,0,,,
373140,1,,,
373180,0,,,
373240,0,,,
373250,1,,,
373290,0,,,
373330,1,,,
373350,1,,,
373360,0,,,
373390,0,,,
373420,0,,,
373440,0,,,
373460,0,,,
373480,0,,,
373600,0,,,
373610,0,,,
373620,0,,,
373630,0,,,
373640,0,,,
373650,0,,,
373670,0,,,
373720,1,,,
373730,0,,,
373750,0,,,
373770,0,,,
373800,0,,,
373810,0,,,
373820,0,,,
373860,0,,,
373870,0,,,
373880,0,,,
373920,0,,,
373930,0,,,
373960,1,,,
373970,0,,,
373990,0,,,
374010,0,,,
374030,0,,,
374040,0,,,
374050,0,,,
374060,0,,,
374080,0,,,
374120,0,,,
374130,1,,,
374150,0,,,
374170,0,,,
374190,0,,,
374210,1,,,
374240,0,,,
374280,1,,,
374320,0,,,
374360,1,,,
374380,0,,,
374400,0,,,
374410,0,,,
374420,0,,,
374450,0,,,
374460,0,,,
374510,0,,,
374520,0,,,
374540,1,,,
374620,0,,,
374630,0,,,
374640,0,,,
374690,0,,,
374780,0,,,
374830,0,,,
374890,1,,,
374900,0,,,
374940,0,,,
374950,0,,,
374960,0,,,
374970,0,,,
374990,0,,,
375000,0,,,
375010,0,,,
375020,0,,,
375030,0,,,
375040,0,,,
375120,0,,,
375130,0,,,
375140,1,,,
375170,0,,,
375180,0,,,
375190,0,,,
375200,0,,,
375210,0,,,
375220,1,,,
375250,0,,,
375290,0,,,
375310,0,,,
375320,0,,,
375330,1,,,
375390,0,,,
375420,0,,,
375430,0,,,
375440,0,,,
375450,0,,,
375460,0,,,
375480,0,,,
375500,0,,,
375510,0,,,
375520,0,,,
375530,0,,,
375550,0,,,
375560,1,,,
375570,0,,,
375580,0,,,
375600,1,,,
375620,0,,,
375680,0,,,
375710,0,,,
375750,0,,,
375770,0,,,
375790,0,,,
375810,0,,,
375820,0,,,
375840,0,,,
375850,0,,,
375870,0,,,
375890,1,,,
375900,0,,,
375910,0,,,
375930,0,,,
375950,1,,,
375980,1,,,
376120,0,,,
376130,0,,,
376140,1,,,
376150,0,,,
376160,0,,,
376190,1,,,
376210,0,,,
376240,0,,,
376250,0,,,
376300,0,,,
376350,0,,,
376410,0,,,
376450,0,,,
376480,0,,,
376490,0,,,
376520,0,,,
376560,1,,,
376570,0,,,
376620,1,,,
376680,0,,,
376730,0,,,
376750,0,,,
376760,0,,,
376770,0,,,
376780,0,,,
376790,0,,,
376870,0,,,
376880,0,,,
376920,0,,,
376990,0,,,
377000,0,,,
377010,0,,,
377020,1,,,
377030,0,,,
377040,0,,,
377050,0,,,
377060,0,,,
377070,0,,,
377080,0,,,
377100,0,,,
377120,0,,,
377140,0,,,
377150,0,,,
377160,0,,,
377190,0,,,
377220,0,,,
377250,0,,,
377260,1,,,
377290,0,,,
377300,0,,,
377310,0,,,
377320,0,,,
377330,1,,,
377350,0,,,
377360,0,,,
377430,1,,,
377450,0,,,
377460,0,,,
377470,0,,,
377480,0,,,
377500,0,,,
377520,0,,,
377530,0,,,
377550,0,,,
377570,0,,,
377600,0,,,
377660,0,,,
377670,0,,,
377680,0,,,
377690,0,,,
377710,0,,,
377720,0,,,
377760,0,,,
377770,1,,,
377840,0,,,
377860,0,,,
377870,0,,,
377880,0,,,
377900,0,,,
377940,0,,,
377950,0,,,
377970,0,,,
377980,0,,,
378030,0,,,
378070,0,,,
378080,0,,,
378090,1,,,
378100,0,,,
378110,0,,,
378240,0,,,
378260,0,,,
378270,0,,,
378300,1,,,
378350,0,,,
378360,0,,,
378370,1,,,
378380,1,,,
378390,0,,,
378410,0,,,
378420,0,,,
378450,0,,,
378480,1,,,
378490,0,,,
378510,0,,,
378530,0,,,
378540,0,,,
378570,0,,,
378580,0,,,
378590,0,,,
378610,0,,,
378630,0,,,
378660,0,,,
378690,0,,,
378700,0,,,
378720,0,,,
378750,0,,,
378760,1,,,
378770,0,,,
378790,0,,,
378800,0,,,
378810,0,,,
378830,0,,,
378850,0,,,
379040,1,,,
379210,0,,,
379250,1,,,
379260,0,,,
379290,1,,,
379320,1,,,
379390,0,,,
379420,0,,,
379430,0,,,
379520,0,,,
379530,0,,,
379600,0,,,
379610,0,,,
379630,1,,,
379640,0,,,
379660,0,,,
379720,0,,,
379760,0,,,
379870,1,,,
379960,0,,,
379970,1,,,
379980,0,,,
379990,0,,,
380000,0,,,
380020,0,,,
380050,1,,,
380080,0,,,
380100,0,,,
380110,0,,,
380120,0,,,
380140,1,,,
380150,0,,,
380210,0,,,
380220,0,,,
380360,1,,,
380540,0,,,
380550,0,,,
380560,0,,,
380570,0,,,
380580,0,,,
380600,1,,,
380650,0,,,
380660,0,,,
380670,0,,,
380680,0,,,
380690,0,,,
380720,1,,,
380750,0,,,
380810,0,,,
380840,1,,,
380860,0,,,
380920,0,,,
380930,1,,,
380950,0,,,
380970,1,,,
380990,0,,,
381000,0,,,
381010,0,,,
381020,0,,,
381050,0,,,
381100,0,,,
381120,0,,,
381130,0,,,
381140,0,,,
381170,0,,,
381210,0,,,
381220,0,,,
381250,0,,,
381260,0,,,
381310,0,,,
381320,0,,,
381340,0,,,
381550,0,,,
381560,1,,,
381590,0,,,
381600,1,,,
381610,0,,,
381640,1,,,
381750,0,,,
381770,1,,,
381780,0,,,
381800,0,,,
381850,1,,,
381870,0,,,
381880,0,,,
381890,0,,,
381900,0,,,
381910,0,,,
381940,1,,,
381990,1,,,
382050,0,,,
382070,0,,,
382080,0,,,
382090,0,,,
382110,0,,,
382120,0,,,
382130,0,,,
382140,0,,,
382160,0,,,
382180,0,,,
382250,1,,,
382260,1,,,
382270,0,,,
382300,0,,,
382310,0,,,
382320,0,,,
382330,0,,,
382350,0,,,
382380,0,,,
382420,0,,,
382480,0,,,
382490,1,,,
382500,1,,,
382530,1,,,
382560,0,,,
382880,0,,,
382920,0,,,
382990,0,,,
383010,0,,,
383020,0,,,
383070,0,,,
383080,1,,,
383100,0,,,
383120,0,,,
383150,0,,,
383180,0,,,
383190,0,,,
383230,0,,,
383240,0,,,
383270,0,,,
383330,0,,,
383460,0,,,
383470,1,,,
383530,0,,,
383540,0,,,
383560,0,,,
383570,1,,,
383580,0,,,
383590,0,,,
383620,0,,,
383630,0,,,
383670,0,,,
383690,0,,,
383700,0,,,
383710,0,,,
383720,0,,,
383730,0,,,
383740,0,,,
383750,0,,,
383780,0,,,
383790,0,,,
383800,0,,,
383810,0,,,
383840,0,,,
383850,0,,,
383870,0,,,
383920,1,,,
383930,0,,,
383940,0,,,
383950,0,,,
383960,0,,,
383980,0,,,
384000,0,,,
384010,0,,,
384030,1,,,
384040,0,,,
384050,1,,,
384080,0,,,
384090,0,,,
384100,0,,,
384110,0,,,
384120,0,,,
384150,1,,,
384180,1,,,
384190,0,,,
384200,0,,,
384210,0,,,
384250,0,,,
384280,0,,,
384300,0,,,
384310,0,,,
384330,0,,,
384350,1,,,
384360,0,,,
384480,0,,,
384490,0,,,
384500,0,,,
384550,0,,,
384570,0,,,
384590,1,,,
384630,0,,,
384660,0,,,
384670,1,,,
384680,0,,,
384690,0,,,
384700,0,,,
384730,1,,,
384740,0,,,
384750,0,,,
384840,0,,,
384890,0,,,
384900,0,,,
384910,0,,,
384920,0,,,
384940,0,,,
384950,0,,,
384960,0,,,
384980,1,,,
384990,0,,,
385020,0,,,
385030,1,,,
385060,0,,,
385070,0,,,
385080,0,,,
385100,0,,,
385130,0,,,
385150,0,,,
385190,0,,,
385220,0,,,
385230,0,,,
385240,0,,,
385250,0,,,
385260,1,,,
385270,0,,,
385310,0,,,
385330,0,,,
385350,0,,,
385360,0,,,
385370,1,,,
385380,0,,,
385390,0,,,
385400,0,,,
385410,0,,,
385440,0,,,
385490,0,,,
385530,1,,,
385560,0,,,
385580,0,,,
385590,1,,,
385600,0,,,
385690,0,,,
385700,0,,,
385710,0,,,
385730,0,,,
385740,0,,,
385770,1,,,
385800,0,,,
385810,0,,,
385820,1,,,
385830,0,,,
385840,0,,,
385850,1,,,
385860,0,,,
385890,0,,,
385900,0,,,
385940,0,,,
385950,0,,,
385960,0,,,
385980,1,,,
386050,0,,,
386070,0,,,
386080,0,,,
386090,0,,,
386100,0,,,
386110,0,,,
386140,0,,,
386160,0,,,
386180,1,,,
386200,0,,,
386260,0,,,
386280,0,,,
386290,0,,,
386330,0,,,
386340,0,,,
386350,0,,,
386360,1,,,
386420,0,,,
386430,0,,,
386460,0,,,
386470,0,,,
386480,0,,,
386490,0,,,
386510,0,,,
386520,0,,,
386530,1,,,
386540,0,,,
386550,0,,,
386560,0,,,
386590,0,,,
386600,1,,,
386620,0,,,
386630,0,,,
386640,1,,,
386650,0,,,
386690,0,,,
386700,0,,,
386710,0,,,
386740,0,,,
386750,0,,,
386770,0,,,
386840,0,,,
386870,0,,,
386880,0,,,
386900,0,,,
386930,1,,,
386940,0,,,
386960,0,,,
386970,0,,,
386990,0,,,
387000,1,,,
387010,0,,,
387060,0,,,
387090,0,,,
387100,0,,,
387110,0,,,
387130,0,,,
387140,1,,,
387240,0,,,
387270,0,,,
387280,0,,,
387290,0,,,
387340,0,,,
387370,0,,,
387380,1,,,
387400,0,,,
387430,0,,,
387450,1,,,
387770,0,,,
387780,0,,,
387790,0,,,
387800,0,,,
387810,0,,,
387820,1,,,
387840,0,,,
387850,0,,,
387860,1,,,
387870,0,,,
387880,0,,,
387890,0,,,
387930,0,,,
387970,1,,,
387990,0,,,
388000,0,,,
388010,0,,,
388050,0,,,
388060,0,,,
388080,0,,,
388090,0,,,
388140,0,,,
388160,0,,,
388210,0,,,
388260,0,,,
388270,0,,,
388280,0,,,
388300,0,,,
388310,1,,,
388320,0,,,
388340,0,,,
388350,1,,,
